UsualHoursWorked,EducationYrs, YearlyEarnings ,Race,Sex,,,"Note: data is a sample of 6050 full-time workers in five North-Central States, March 1999"
50,12,27000,White,Male,,,
40,12,27000,White,Male,,,
40,12,27000,Black,Male,,,
40,12,27000,Black,Male,,,
40,12,27000,White,Male,,,
40,12,27000,White,Female,,,
40,12,27000,White,Female,,,
50,12,27000,White,Male,,,
40,12,27000,White,Male,,,
40,12,27000,White,Male,,,
40,12,27000,White,Male,,,
40,12,27000,Black,Female,,,
0,12,27000,White,Male,,,
40,12,27000,White,Female,,,
45,12,27000,White,Male,,,
40,12,27000,White,Male,,,
40,12,27000,White,Female,,,
36,12,27000,White,Male,,,
40,12,27000,Black,Male,,,
40,12,27001,White,Male,,,
40,12,27025,White,Female,,,
40,12,27040,White,Male,,,
40,12,27040,White,Male,,,
40,12,27200,White,Male,,,
39,12,27300,White,Male,,,
40,12,27372,White,Female,,,
45,12,27372,White,Female,,,
40,12,27500,White,Male,,,
50,12,27500,White,Male,,,
40,12,27500,White,Female,,,
40,12,27500,White,Male,,,
40,12,27500,White,Male,,,
40,12,27500,White,Male,,,
40,12,27560,White,Male,,,
40,12,27560,White,Male,,,
40,12,27600,White,Male,,,
45,12,27600,White,Male,,,
40,12,27800,White,Female,,,
37,12,27800,White,Female,,,
0,12,27800,Black,Female,,,
50,12,27900,White,Male,,,
40,12,27949,White,Female,,,
40,12,27949,White,Female,,,
40,12,27995,White,Female,,,
38,12,28000,White,Female,,,
40,12,28000,White,Male,,,
70,12,28000,Black,Male,,,
45,12,28000,White,Male,,,
50,12,28000,White,Male,,,
40,12,28000,White,Male,,,
45,12,28000,White,Male,,,
52,12,28000,White,Male,,,
40,12,28000,White,Male,,,
40,12,28000,White,Male,,,
40,12,28000,White,Male,,,
40,12,28000,White,Female,,,
40,12,28000,White,Male,,,
40,12,28000,White,Female,,,
50,12,28000,White,Male,,,
70,12,28000,Black,Male,,,
0,12,28000,White,Male,,,
50,12,28000,White,Female,,,
40,12,28000,White,Male,,,
40,12,28000,White,Male,,,
37,12,28000,White,Female,,,
40,12,28000,White,Male,,,
40,12,28000,White,Male,,,
40,12,28000,White,Male,,,
40,12,28000,White,Female,,,
40,12,28000,White,Male,,,
40,12,28000,White,Male,,,
40,12,28000,White,Male,,,
40,12,28049,White,Male,,,
40,12,28500,White,Male,,,
40,12,28500,White,Female,,,
0,12,28500,White,Male,,,
50,12,28500,White,Male,,,
40,12,28600,White,Female,,,
40,12,28774,White,Male,,,
0,12,28800,White,Male,,,
46,12,28800,White,Male,,,
40,12,28825,White,Male,,,
50,12,28825,White,Male,,,
40,12,28853,White,Male,,,
0,12,28901,IndEsk,Female,,,
70,12,28998,White,Male,,,
0,12,28998,White,Male,,,
80,12,29000,White,Male,,,
40,12,29000,White,Female,,,
50,12,29000,White,Male,,,
40,12,29000,White,Female,,,
45,12,29000,White,Male,,,
40,12,29000,White,Male,,,
40,12,29000,White,Male,,,
40,12,29000,White,Male,,,
40,12,29000,White,Male,,,
52,12,29000,White,Male,,,
40,12,29000,White,Male,,,
40,12,29000,White,Male,,,
40,12,29000,White,Male,,,
40,12,29000,White,Male,,,
0,12,29000,White,Male,,,
40,12,29000,White,Female,,,
60,12,29000,White,Male,,,
45,12,29000,White,Male,,,
50,12,29000,White,Male,,,
40,12,29000,White,Male,,,
40,12,29000,White,Female,,,
50,12,29000,White,Male,,,
40,12,29000,White,Male,,,
40,12,29000,White,Female,,,
40,12,29000,White,Female,,,
40,12,29000,White,Female,,,
40,12,29000,White,Female,,,
48,12,29484,White,Female,,,
40,12,29484,White,Female,,,
50,12,29500,White,Male,,,
50,12,29500,White,Male,,,
40,12,29700,White,Male,,,
40,12,29700,White,Male,,,
40,12,29829,White,Male,,,
40,12,29872,White,Female,,,
56,12,29900,Black,Female,,,
40,12,29991,White,Female,,,
45,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30000,White,Male,,,
99,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30000,White,Male,,,
45,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30000,White,Female,,,
40,12,30000,Black,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
35,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,Black,Male,,,
50,12,30000,White,Male,,,
70,12,30000,White,Female,,,
40,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
38,12,30000,White,Female,,,
65,12,30000,Black,Male,,,
0,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
45,12,30000,White,Male,,,
50,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,Black,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
50,12,30000,White,Male,,,
38,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,Black,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,Black,Male,,,
40,12,30000,Black,Female,,,
50,12,30000,White,Male,,,
40,12,30000,White,Male,,,
50,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30000,White,Female,,,
40,12,30000,White,Female,,,
50,12,30000,White,Male,,,
40,12,30000,White,Female,,,
75,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
50,12,30000,White,Male,,,
50,12,30000,Black,Female,,,
37,12,30000,White,Female,,,
45,12,30000,White,Male,,,
55,12,30000,White,Male,,,
40,12,30000,White,Male,,,
45,12,30000,White,Female,,,
40,12,30000,White,Male,,,
40,12,30000,White,Male,,,
45,12,30000,White,Female,,,
40,12,30000,White,Male,,,
60,12,30000,White,Male,,,
40,12,30000,White,Female,,,
45,12,30000,White,Male,,,
40,12,30000,White,Male,,,
36,12,30000,White,Male,,,
40,12,30000,White,Male,,,
40,12,30000,White,Female,,,
40,12,30104,White,Female,,,
40,12,30240,White,Male,,,
50,12,30400,White,Female,,,
40,12,30500,Black,Male,,,
40,12,30500,White,Female,,,
45,12,30701,White,Male,,,
40,12,30724,White,Male,,,
50,12,31000,White,Male,,,
50,12,31000,White,Male,,,
40,12,31000,White,Male,,,
40,12,31000,White,Female,,,
40,12,31000,White,Female,,,
40,12,31000,White,Male,,,
40,12,31000,White,Female,,,
40,12,31000,White,Male,,,
0,12,31000,White,Male,,,
40,12,31000,White,Female,,,
40,12,31000,White,Female,,,
40,12,31000,White,Male,,,
50,12,31000,White,Female,,,
40,12,31000,White,Female,,,
40,12,31000,White,Female,,,
40,12,31009,White,Female,,,
45,12,31072,White,Male,,,
50,12,31200,White,Male,,,
40,12,31200,White,Male,,,
40,12,31200,White,Female,,,
40,12,31400,White,Male,,,
40,12,31434,White,Female,,,
43,12,31446,White,Male,,,
50,12,31450,White,Male,,,
40,12,31500,White,Male,,,
50,12,32000,White,Male,,,
50,12,32000,White,Male,,,
40,12,32000,White,Female,,,
45,12,32000,White,Female,,,
40,12,32000,White,Male,,,
40,12,32000,White,Female,,,
40,12,32000,White,Male,,,
60,12,32000,White,Male,,,
35,12,32000,White,Male,,,
40,12,32000,AsianPI,Male,,,
47,12,32000,White,Male,,,
60,12,32000,White,Male,,,
40,12,32000,Black,Female,,,
60,12,32000,White,Male,,,
40,12,32000,Black,Female,,,
0,12,32000,White,Male,,,
40,12,32000,White,Female,,,
40,12,32000,White,Female,,,
40,12,32000,White,Female,,,
40,12,32000,White,Female,,,
40,12,32000,White,Female,,,
40,12,32000,White,Female,,,
47,12,32000,White,Male,,,
40,12,32000,White,Female,,,
0,12,32000,White,Male,,,
40,12,32000,White,Male,,,
40,12,32000,White,Male,,,
48,12,32000,White,Male,,,
40,12,32000,White,Male,,,
40,12,32000,White,Female,,,
50,12,32000,White,Male,,,
40,12,32000,White,Male,,,
38,12,32000,White,Female,,,
40,12,32000,White,Female,,,
40,12,32076,White,Male,,,
40,12,32130,White,Female,,,
40,12,32213,White,Male,,,
42,12,32240,White,Male,,,
40,12,32400,White,Male,,,
45,12,32500,White,Female,,,
60,12,32500,White,Male,,,
0,12,32600,White,Male,,,
0,12,33000,Black,Male,,,
50,12,33000,White,Female,,,
47,12,33000,White,Male,,,
50,12,33000,White,Male,,,
0,12,33000,White,Male,,,
40,12,33000,White,Female,,,
40,12,33000,White,Male,,,
45,12,33000,White,Female,,,
40,12,33000,White,Male,,,
40,12,33000,White,Male,,,
40,12,33000,White,Male,,,
40,12,33000,White,Female,,,
40,12,33000,White,Female,,,
40,12,33000,White,Female,,,
45,12,33000,White,Male,,,
40,12,33000,White,Female,,,
40,12,33000,White,Male,,,
40,12,33000,Black,Male,,,
44,12,33000,White,Male,,,
40,12,33000,White,Male,,,
40,12,33000,White,Male,,,
40,12,33000,White,Male,,,
44,12,33200,White,Female,,,
40,12,33279,White,Male,,,
40,12,33300,White,Female,,,
45,12,33600,White,Female,,,
40,12,33600,White,Female,,,
55,12,33606,White,Male,,,
60,12,33700,White,Male,,,
40,12,33780,White,Male,,,
40,12,33780,White,Male,,,
45,12,33800,White,Male,,,
50,12,33800,White,Male,,,
40,12,34000,White,Male,,,
40,12,34000,Black,Female,,,
40,12,34000,Black,Female,,,
45,12,34000,White,Female,,,
45,12,34000,White,Male,,,
50,12,34000,White,Male,,,
40,12,34000,White,Male,,,
50,12,34000,White,Male,,,
40,12,34000,Black,Male,,,
60,12,34000,White,Male,,,
50,12,34000,White,Male,,,
40,12,34000,White,Male,,,
40,12,34000,White,Male,,,
80,12,34000,White,Male,,,
40,12,34000,White,Male,,,
40,12,34000,White,Male,,,
53,12,34000,White,Male,,,
45,12,34000,White,Male,,,
40,12,34000,White,Male,,,
50,12,34500,White,Female,,,
40,12,34892,White,Female,,,
0,12,34900,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Female,,,
64,12,35000,White,Female,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Female,,,
40,12,35000,White,Female,,,
40,12,35000,White,Female,,,
50,12,35000,White,Female,,,
40,12,35000,White,Female,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Female,,,
50,12,35000,White,Female,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
65,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
60,12,35000,White,Female,,,
40,12,35000,White,Female,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Female,,,
40,12,35000,White,Male,,,
40,12,35000,Black,Male,,,
0,12,35000,White,Male,,,
40,12,35000,White,Female,,,
40,12,35000,White,Male,,,
46,12,35000,White,Male,,,
40,12,35000,White,Female,,,
40,12,35000,Black,Male,,,
40,12,35000,White,Female,,,
40,12,35000,White,Male,,,
50,12,35000,White,Female,,,
40,12,35000,White,Male,,,
40,12,35000,Black,Female,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
80,12,35000,White,Female,,,
70,12,35000,White,Male,,,
40,12,35000,White,Female,,,
40,12,35000,White,Female,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,White,Male,,,
50,12,35000,White,Male,,,
40,12,35000,White,Male,,,
40,12,35000,Black,Male,,,
40,12,35000,White,Female,,,
65,12,35000,White,Male,,,
40,12,35000,Black,Male,,,
50,12,35000,White,Female,,,
40,12,35000,White,Male,,,
90,12,35000,White,Male,,,
45,12,35000,White,Male,,,
45,12,35000,White,Male,,,
35,12,35000,Black,Male,,,
40,12,35000,White,Male,,,
60,12,35000,White,Male,,,
40,12,35000,White,Male,,,
60,12,35000,White,Male,,,
40,12,35000,White,Male,,,
55,12,35400,White,Male,,,
50,12,35400,White,Male,,,
55,12,35400,White,Male,,,
40,12,35600,White,Male,,,
0,12,35700,White,Male,,,
40,12,35775,Black,Male,,,
40,12,35828,White,Male,,,
40,12,36000,White,Female,,,
48,12,36000,White,Female,,,
40,12,36000,White,Female,,,
40,12,36000,White,Male,,,
40,12,36000,White,Male,,,
40,12,36000,White,Male,,,
40,12,36000,White,Male,,,
40,12,36000,White,Male,,,
60,12,36000,White,Male,,,
40,12,36000,White,Male,,,
40,12,36000,Black,Male,,,
40,12,36000,White,Female,,,
45,12,36000,White,Male,,,
45,12,36000,White,Male,,,
50,12,36000,White,Male,,,
0,12,36000,White,Male,,,
45,12,36000,White,Male,,,
40,12,36000,White,Male,,,
40,12,36000,White,Female,,,
40,12,36000,White,Female,,,
55,12,36000,White,Male,,,
70,12,36000,White,Male,,,
48,12,36000,White,Male,,,
40,12,36000,White,Male,,,
40,12,36200,White,Male,,,
40,12,36312,White,Male,,,
55,12,36400,White,Male,,,
40,12,36400,White,Male,,,
50,12,36400,White,Male,,,
60,12,36495,White,Male,,,
0,12,36500,White,Male,,,
40,12,36615,White,Male,,,
60,12,36738,White,Female,,,
45,12,36800,White,Male,,,
45,12,36800,White,Male,,,
40,12,37000,White,Male,,,
40,12,37000,Black,Male,,,
40,12,37000,White,Female,,,
70,12,37000,White,Male,,,
40,12,37000,White,Female,,,
40,12,37000,White,Male,,,
0,12,37000,White,Female,,,
40,12,37000,White,Female,,,
40,12,37000,White,Male,,,
50,12,37000,IndEsk,Male,,,
50,12,37000,White,Male,,,
48,12,37000,White,Female,,,
40,12,37000,White,Male,,,
50,12,37000,White,Male,,,
40,12,37171,White,Male,,,
40,12,37300,White,Male,,,
75,12,37400,White,Male,,,
40,12,37404,Black,Female,,,
50,12,37655,White,Male,,,
59,12,37889,White,Female,,,
44,12,38000,White,Female,,,
40,12,38000,White,Male,,,
60,12,38000,White,Male,,,
40,12,38000,White,Male,,,
40,12,38000,White,Female,,,
40,12,38000,White,Female,,,
50,12,38000,White,Female,,,
50,12,38000,White,Female,,,
60,12,38000,White,Male,,,
102,12,38000,White,Male,,,
40,12,38000,Black,Male,,,
50,12,38000,White,Female,,,
40,12,38000,White,Female,,,
60,12,38000,White,Male,,,
40,12,38000,Black,Male,,,
40,12,38000,Black,Female,,,
40,12,38000,White,Female,,,
40,12,38000,White,Male,,,
40,12,38000,White,Male,,,
42,12,38000,White,Male,,,
55,12,38000,White,Male,,,
50,12,38000,White,Male,,,
40,12,38000,White,Male,,,
40,12,38000,White,Male,,,
40,12,38000,White,Male,,,
40,12,38343,White,Male,,,
53,12,38684,White,Female,,,
40,12,38740,White,Male,,,
60,12,39000,White,Male,,,
40,12,39000,White,Female,,,
60,12,39000,White,Male,,,
40,12,39000,White,Female,,,
40,12,39350,White,Male,,,
40,12,39367,White,Male,,,
40,12,39617,White,Male,,,
60,12,40000,White,Male,,,
45,12,40000,White,Male,,,
40,12,40000,White,Male,,,
40,12,40000,White,Male,,,
50,12,40000,White,Male,,,
40,12,40000,White,Female,,,
60,12,40000,White,Male,,,
40,12,40000,White,Male,,,
40,12,40000,White,Male,,,
40,12,40000,White,Male,,,
40,12,40000,White,Male,,,
70,12,40000,White,Female,,,
54,12,40000,White,Male,,,
40,12,40000,White,Male,,,
48,12,40000,White,Male,,,
40,12,40000,Black,Male,,,
40,12,40000,White,Male,,,
0,12,40000,White,Male,,,
40,12,40000,White,Female,,,
50,12,40000,White,Male,,,
0,12,40000,White,Male,,,
49,12,40000,White,Male,,,
40,12,40000,White,Male,,,
0,12,40000,IndEsk,Male,,,
0,12,40000,White,Male,,,
40,12,40000,Black,Male,,,
55,12,40000,White,Male,,,
40,12,40000,White,Male,,,
60,12,40000,White,Female,,,
50,12,40000,White,Male,,,
40,12,40000,White,Male,,,
40,12,40000,White,Female,,,
40,12,40000,White,Male,,,
40,12,40000,White,Male,,,
40,12,40000,White,Male,,,
40,12,40000,White,Male,,,
40,12,40000,White,Male,,,
40,12,40000,White,Male,,,
50,12,40000,White,Female,,,
55,12,40000,White,Female,,,
40,12,40000,White,Female,,,
99,12,40000,White,Male,,,
40,12,40000,White,Male,,,
45,12,40000,White,Male,,,
40,12,40000,White,Male,,,
55,12,40000,White,Male,,,
40,12,40000,White,Male,,,
50,12,40000,White,Male,,,
0,12,40000,White,Male,,,
45,12,40000,White,Male,,,
50,12,40300,White,Female,,,
50,12,40372,White,Male,,,
40,12,40997,White,Male,,,
45,12,41000,White,Male,,,
52,12,41000,White,Male,,,
57,12,41000,White,Male,,,
48,12,41000,White,Male,,,
35,12,41000,White,Female,,,
40,12,41000,Black,Male,,,
50,12,41000,White,Male,,,
40,12,41000,White,Male,,,
60,12,41000,White,Male,,,
40,12,41064,White,Male,,,
40,12,41510,Black,Female,,,
40,12,41600,White,Male,,,
40,12,41600,Black,Male,,,
50,12,41600,White,Male,,,
40,12,41602,White,Male,,,
40,12,42000,White,Male,,,
40,12,42000,White,Female,,,
50,12,42000,White,Male,,,
40,12,42000,White,Male,,,
40,12,42000,White,Male,,,
40,12,42000,Black,Female,,,
48,12,42000,White,Male,,,
40,12,42000,White,Male,,,
48,12,42000,White,Male,,,
40,12,42000,White,Male,,,
40,12,42000,White,Male,,,
40,12,42000,White,Male,,,
40,12,42000,White,Male,,,
45,12,42000,White,Male,,,
45,12,42000,White,Female,,,
40,12,42000,White,Female,,,
40,12,42000,White,Male,,,
40,12,42000,White,Female,,,
45,12,42000,White,Male,,,
40,12,42000,White,Male,,,
40,12,42000,White,Male,,,
40,12,42000,White,Male,,,
45,12,42000,White,Male,,,
48,12,42000,White,Male,,,
46,12,42000,White,Male,,,
40,12,42000,White,Female,,,
40,12,42000,White,Male,,,
45,12,42000,White,Female,,,
35,12,42000,White,Female,,,
40,12,42000,White,Male,,,
80,12,42000,AsianPI,Male,,,
40,12,42000,White,Male,,,
55,12,42099,White,Male,,,
40,12,42500,White,Male,,,
40,12,43000,White,Male,,,
55,12,43000,White,Male,,,
40,12,43000,Black,Female,,,
50,12,43000,White,Female,,,
0,12,43000,Black,Female,,,
40,12,43000,White,Female,,,
38,12,43000,White,Female,,,
0,12,43000,White,Male,,,
40,12,43000,Black,Female,,,
40,12,43000,White,Male,,,
40,12,43000,White,Male,,,
40,12,43000,White,Male,,,
0,12,43000,White,Male,,,
40,12,43200,White,Female,,,
45,12,43208,White,Male,,,
40,12,43680,White,Male,,,
40,12,43851,White,Male,,,
50,12,44000,White,Female,,,
37,12,44000,White,Female,,,
40,12,44000,White,Male,,,
40,12,44000,White,Male,,,
45,12,44000,White,Male,,,
40,12,44000,White,Male,,,
55,12,44000,White,Male,,,
40,12,44196,White,Male,,,
0,12,44900,White,Male,,,
40,12,45000,White,Male,,,
40,12,45000,White,Male,,,
44,12,45000,White,Male,,,
40,12,45000,White,Male,,,
0,12,45000,Black,Male,,,
40,12,45000,Black,Male,,,
0,12,45000,White,Male,,,
55,12,45000,White,Male,,,
40,12,45000,White,Male,,,
40,12,45000,White,Male,,,
50,12,45000,White,Male,,,
40,12,45000,White,Male,,,
50,12,45000,White,Male,,,
47,12,45000,White,Male,,,
55,12,45000,White,Male,,,
40,12,45000,White,Male,,,
50,12,45000,White,Male,,,
40,12,45000,White,Male,,,
40,12,45000,White,Male,,,
45,12,45000,Black,Male,,,
40,12,45000,White,Female,,,
60,12,45000,White,Male,,,
40,12,45000,White,Female,,,
60,12,45000,White,Male,,,
40,12,45000,White,Male,,,
40,12,45000,White,Male,,,
40,12,45000,White,Male,,,
40,12,45000,White,Male,,,
40,12,45000,White,Female,,,
50,12,45000,White,Male,,,
40,12,45000,White,Male,,,
40,12,45000,White,Female,,,
40,12,45000,Black,Male,,,
80,12,45000,White,Male,,,
40,12,45000,White,Male,,,
50,12,45000,White,Male,,,
40,12,45000,White,Male,,,
50,12,45000,White,Male,,,
40,12,45000,White,Male,,,
40,12,45000,White,Male,,,
45,12,45000,White,Male,,,
40,12,45298,White,Male,,,
40,12,46000,White,Male,,,
50,12,46000,White,Male,,,
50,12,46000,White,Male,,,
40,12,46000,White,Male,,,
40,12,46000,White,Male,,,
45,12,46000,White,Male,,,
40,12,46000,White,Male,,,
70,12,46000,White,Male,,,
50,12,46400,White,Male,,,
40,12,46800,White,Male,,,
50,12,46800,White,Male,,,
50,12,47000,White,Male,,,
55,12,47000,IndEsk,Male,,,
40,12,47000,White,Male,,,
50,12,47000,White,Male,,,
40,12,47000,White,Male,,,
48,12,47000,White,Male,,,
45,12,47000,White,Male,,,
40,12,47000,White,Male,,,
65,12,47025,White,Male,,,
40,12,47025,White,Male,,,
40,12,47717,White,Male,,,
0,12,47800,White,Male,,,
40,12,48000,White,Female,,,
50,12,48000,White,Male,,,
40,12,48000,White,Male,,,
40,12,48000,White,Male,,,
48,12,48000,White,Male,,,
40,12,48000,White,Male,,,
40,12,48000,White,Male,,,
40,12,48000,White,Male,,,
40,12,48000,White,Male,,,
50,12,48000,White,Male,,,
40,12,48000,White,Male,,,
40,12,48000,White,Male,,,
40,12,48000,White,Male,,,
52,12,48000,White,Male,,,
45,12,48000,White,Male,,,
40,12,48000,White,Male,,,
50,12,48000,White,Female,,,
50,12,48000,White,Male,,,
40,12,48048,White,Male,,,
50,12,48800,White,Male,,,
40,12,48818,White,Male,,,
40,12,48818,White,Male,,,
40,12,48900,White,Male,,,
40,12,49000,White,Male,,,
40,12,49000,White,Female,,,
50,12,49000,White,Male,,,
40,12,49000,White,Male,,,
40,12,49000,White,Male,,,
40,12,49000,White,Male,,,
40,12,49000,White,Male,,,
40,12,49000,White,Male,,,
65,12,49000,White,Male,,,
66,12,49000,White,Female,,,
40,12,49200,White,Male,,,
40,12,49400,White,Male,,,
50,12,49800,White,Male,,,
40,12,50000,White,Male,,,
50,12,50000,White,Male,,,
50,12,50000,White,Male,,,
40,12,50000,Black,Male,,,
40,12,50000,White,Female,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
56,12,50000,White,Male,,,
40,12,50000,White,Male,,,
0,12,50000,White,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
50,12,50000,White,Male,,,
40,12,50000,White,Female,,,
0,12,50000,White,Female,,,
50,12,50000,White,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
42,12,50000,White,Female,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
48,12,50000,White,Male,,,
40,12,50000,Black,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
48,12,50000,White,Male,,,
50,12,50000,White,Male,,,
40,12,50000,White,Male,,,
52,12,50000,White,Male,,,
40,12,50000,Black,Male,,,
50,12,50000,White,Male,,,
40,12,50000,White,Female,,,
40,12,50000,White,Male,,,
50,12,50000,White,Male,,,
40,12,50000,White,Female,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
40,12,50000,White,Male,,,
50,12,50000,White,Female,,,
50,12,50000,White,Male,,,
40,12,50000,White,Male,,,
55,12,50200,White,Male,,,
40,12,50350,White,Male,,,
40,12,50350,White,Male,,,
40,12,50831,White,Male,,,
50,12,50871,White,Male,,,
40,12,50900,Black,Female,,,
48,12,50913,White,Male,,,
40,12,50913,White,Male,,,
0,12,51000,White,Male,,,
60,12,51000,White,Male,,,
40,12,51000,Black,Female,,,
75,12,51000,White,Male,,,
75,12,51300,White,Male,,,
40,12,51338,White,Male,,,
35,12,52000,White,Male,,,
42,12,52000,White,Male,,,
40,12,52000,White,Male,,,
40,12,52000,White,Male,,,
48,12,52000,White,Male,,,
40,12,52000,White,Male,,,
50,12,52000,White,Male,,,
45,12,52000,White,Female,,,
40,12,52000,White,Male,,,
40,12,52500,White,Male,,,
40,12,52500,White,Male,,,
40,12,52587,White,Female,,,
40,12,53000,White,Male,,,
40,12,53000,White,Male,,,
60,12,53000,White,Male,,,
43,12,53000,White,Male,,,
40,12,53000,White,Male,,,
0,12,53000,White,Male,,,
0,12,53000,White,Male,,,
40,12,53000,White,Male,,,
70,12,53287,White,Male,,,
40,12,53900,Black,Male,,,
0,12,54000,White,Male,,,
55,12,54000,White,Male,,,
50,12,54000,White,Female,,,
40,12,54000,White,Male,,,
40,12,54000,White,Male,,,
45,12,54000,White,Male,,,
40,12,54000,White,Female,,,
40,12,54190,White,Female,,,
60,12,54900,White,Male,,,
45,12,55000,White,Female,,,
45,12,55000,White,Male,,,
40,12,55000,White,Male,,,
40,12,55000,White,Male,,,
0,12,55000,White,Male,,,
70,12,55000,White,Male,,,
0,12,55000,White,Male,,,
50,12,55000,White,Male,,,
40,12,55000,White,Male,,,
40,12,55000,White,Male,,,
50,12,55000,White,Male,,,
40,12,55000,IndEsk,Male,,,
40,12,55000,White,Male,,,
40,12,55000,White,Male,,,
35,12,55145,White,Female,,,
40,12,56000,White,Female,,,
40,12,56000,White,Male,,,
40,12,56800,White,Male,,,
65,12,56800,White,Male,,,
40,12,57000,White,Male,,,
40,12,57000,Black,Male,,,
40,12,57000,White,Male,,,
45,12,57000,White,Male,,,
40,12,57200,White,Male,,,
40,12,58000,White,Male,,,
40,12,58000,White,Female,,,
48,12,58000,White,Male,,,
45,12,58000,White,Female,,,
52,12,58000,White,Male,,,
45,12,58000,White,Male,,,
40,12,58000,White,Male,,,
0,12,58000,White,Male,,,
40,12,59000,White,Male,,,
40,12,59000,White,Female,,,
40,12,59200,White,Male,,,
60,12,59800,White,Male,,,
80,12,59925,White,Male,,,
40,12,60000,White,Male,,,
45,12,60000,White,Female,,,
97,12,60000,White,Male,,,
60,12,60000,White,Male,,,
60,12,60000,White,Male,,,
45,12,60000,White,Male,,,
40,12,60000,White,Male,,,
40,12,60000,White,Female,,,
48,12,60000,White,Male,,,
70,12,60000,White,Male,,,
40,12,60000,White,Male,,,
40,12,60000,White,Male,,,
40,12,60000,White,Male,,,
40,12,60000,Black,Female,,,
100,12,60000,White,Male,,,
48,12,60000,White,Male,,,
40,12,60000,White,Male,,,
48,12,60000,White,Male,,,
40,12,60000,White,Male,,,
48,12,60000,White,Male,,,
40,12,60000,White,Male,,,
55,12,60000,White,Male,,,
35,12,60000,White,Female,,,
45,12,60000,White,Male,,,
45,12,60000,White,Male,,,
60,12,60000,White,Male,,,
35,12,60198,White,Male,,,
40,12,60500,White,Male,,,
55,12,61000,White,Male,,,
60,12,61000,White,Male,,,
40,12,61000,White,Male,,,
40,12,61000,White,Male,,,
45,12,61629,White,Male,,,
50,12,62000,White,Male,,,
40,12,62000,White,Male,,,
48,12,62000,White,Male,,,
40,12,62000,White,Male,,,
40,12,62000,White,Male,,,
0,12,62400,White,Male,,,
40,12,62400,White,Male,,,
0,12,62400,White,Male,,,
40,12,62400,White,Male,,,
50,12,63000,White,Male,,,
48,12,63000,White,Male,,,
40,12,63000,White,Male,,,
40,12,64000,White,Male,,,
40,12,65000,White,Male,,,
40,12,65000,White,Male,,,
50,12,65000,White,Male,,,
58,12,65000,White,Male,,,
45,12,65000,White,Female,,,
